ID,節目名稱,Programme Name,舞蹈類別,Category,節目類型,Type,節目類型2,Type2,活動性質,Nature,節目簡介,About the Programme,首演日期,Init Date,日期,Date,地點,Venue,Venue_Date_Price (grouped for those with more than 1 venue),場數,Number of Performance,主辦單位,Presenter,製作/演出單位,Production / Performing Unit,演出/製作,Cast and Production,票價,Ticket Price,演出/參加人數,Number of dancers / participants,觀眾人數,Number of Audience,得獎名單 (比賽),Awardee List,時間長度,Programme Duration,藝術總監,Name of Artistic Director,編舞,Choreographers,舞評記錄,Reviews Record,相關節目,Related Programme,多媒體,Multi-Media,場刊,Special Issue,其他,Others,更新日期 (YYYY-mm-dd),Last Update (YYYY-mm-dd),Count (y/n),藝術類別_ArtForm,子分類_ArtGenre SubCategory,本地非本地_Local_Overseas,過去海外演出  Past shows at overseas,Link to be shown on web,Additional Link,Remarks,系列類型_Event Type TC,系列類型_Event Type EN,系列filter_1_TC,系列filter_1_EN,系列filter_2_TC,系列filter_2_EN,系列全稱_Event Full Name TC,系列全稱_Event Full Name EN,indoor/outdoor/both,start_date,end_date,low_price,high_price,venue.1,venue_en,teacher_student
3-2667,《胡桃夾子》創意芭蕾培訓計劃,“The Nutcracker” Creative Ballet Animateur Scheme,芭蕾舞,Ballet,演出,Performance,,,演出,Performance,創意芭蕾節目巡禮 2014/09 創意芭蕾工作坊 2014/09-2015/11 魔幻舞台 2015/01/11 沙田大會堂 彩排、結業演出暨分享交流會 2015/04-06 周邊活動 2015/01-05 香港文化中心,"Creative Ballet Programme Introduction Session 2014/09 Creative Ballet Workshop 2014/09-2015/11 Magic Theatre 2015/01/11 Sha Tin Town Hall Rehearsals, Final Performance and Sharing Session 2015/04-06 Fringe activities 2015/01-05 Hong Kong Cultural Centre",,0000-00-00,2014/09-2015/06,2014/09-2015/06,,,,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,香港芭蕾舞團,The Hong Kong Ballet,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-04,2015-05-04,y,舞蹈,芭蕾舞,本地製作,,,,,藝術計劃,Arts Scheme,學校藝術培訓計劃,School Arts Animateur Scheme,2014/15,2014/15,2014/15年度學校藝術培訓計劃,2014/15 School Arts Animateur Scheme,,2015-06-01,Invalid date,免費,,"
","
",
3-2668,「修身旅程」現代舞培訓計劃,“Cultivation Journey” Modern Dance Animateur Scheme,現代舞,Modern,演出,Performance,,,演出,,學校藝術培訓計劃 舞蹈導賞演出 舞蹈培訓工作坊 大型結業演出「舞出艷陽天2014」,Introductory Dance Performance Dance Workshops Dancing in the Sun 2015,9/5/14,2014-09-05,2013/09/05-2014/07/13,2013/09/05-2014/07/13,葵青劇院演藝廳,"Auditorium, Kwai Tsing Theatre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,城市當代舞蹈團,City Contemporary Dance Company,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-04,2015-05-04,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,學校藝術培訓計劃,School Arts Animateur Scheme,2013/14,2013/14,2013/14年度學校藝術培訓計劃,2013/14 School Arts Animateur Scheme,indoor,2014-07-13,2014-09-05,免費,,"葵青劇院演藝廳
","Kwai Tsing Theatre, Auditorium
",
3-2669,玩具狂想曲,Toy Shop Fantastique,"芭蕾舞, 民族舞","Ballet, Ethnic",演出,Performance,,,演出,,寂寞的小女孩父母出外工作，兩姐妹溜躂到玩具店，意外地被關在店內，倦極而眠。夢中和各種玩貝愉快舞蹈。夢醒後，店主體諒二人，並送贈玩具。二人開心地回家。,"Two lonely girls were left at home, and they ventured out to a toy shop, got locked in the toy shop incidentally. In their dream, they danced happily with the toys of different nationalities. When woke up in the morning, the shop keeper give them some toys to comfort them. They went home with thanks together. ",8/31/14,2014-08-31,2014/08/31,2014/08/31,西灣河文娛中心劇院,"Theatre, Sai Wan Ho Civic Centre",,1,1,舞蹈朋友,Friends of Dance,秦懿欣芭蕾舞學院,Ulian Chun Academy of Dance,,,"$180, $150","$180, $150",90,90,400,400,,,2 小時,2 hrs,秦懿欣,Ulian Chun,秦懿欣,Ulian Chun,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,芭蕾舞,本地製作,,,,,.,.,.,.,.,.,.,.,both,2014-08-31,,150,180,"西灣河文娛中心劇院
","Theatre, Sai Wan Ho Civic Centre
",
3-2670,狗久有情,Dogs Love Long,東南亞民族舞蹈,,演出,Performance,,,演出,,,,8/25/13,2013-08-25,2013/08/25,2013/08/25,青年廣場Ｙ綜藝館,"Y Theatre, Youth Square",,1,1,思銑慈善基金,Sage World Charity Fund,思銑慈善基金,Sage World Charity Fund,香港東南亞舞蹈團,Hong Kong South East Asia Dance Troupe,,,121,121,600,600,,,1 小時 40 分鐘,1 hr 40 mins,王林,Wong Lam,廖春慧女士,Surianty Liu Chun Wai,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,東方舞,本地製作,,,,,.,.,.,.,.,.,.,.,both,2013-08-25,,免費,,"青年廣場Y綜藝館
","Youth Square, Y Theatre
",
3-2671,印尼香港聯合教會聖誕歌舞匯演,,東南亞民族舞,,演出,Performance,,,演出,Performance,思銑慈善基金+M2138,,12/9/13,2013-12-09,2013/12/09,2013/12/09,修頓室內場館,Southorn Indoor Stadium,,1,1,印尼香港聯合教會,,印尼香港聯合教會,,香港東南亞舞蹈團,Hong Kong South East Asia Dance Troupe,,,100,100,1300,1300,,,1 小時 40 分鐘,1 hr 40 mins,廖春慧女士,Surianty Liu Chun Wai,廖春慧女士,Surianty Liu Chun Wai,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,東方舞,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2013-12-09,,免費,,"修頓場館
","Southorn Stadium
",
3-2672,”卓越印尼”　開幕典禮,"\""Rumah Indonesia\"" Opening Ceremony",東南亞民族舞,,演出,Performance,,,演出,,,,4/27/14,2014-04-27,2014/04/27,2014/04/27,香港會議展覽中心,Hong Kong Convention and Exhibition Centre,,1,1,印尼貿易部及印尼駐港總領事館,Ministry of Trade of the Republic of Indonesia & Consulate General of the Republic of Indonesia Hong Kong,印尼貿易部及印尼駐港總領事館,Ministry of Trade of the Republic of Indonesia & Consulate General of the Republic of Indonesia Hong Kong,,,,,6,6,100,100,,,1 小時,1 hr,廖春慧女士,Surianty Liu Chun Wai,廖春慧女士,Surianty Liu Chun Wai,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,東方舞,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2014-04-27,,免費,,"香港會議展覽中心
","Hong Kong Convention and Exhibition Centre
",
3-2673,第十四屆新加坡南洋大學全球校友聯歡會,14th Global Reunion of Nanyang University Alumi,東南亞民族舞,,演出,Performance,,,演出,,,,9/6/14,2014-09-06,2014/09/06-08,2014/09/06-08,馬來西亞新山臨海成功大酒店及馬來西亞馬六甲皇冠酒店,"\""Berjaya Waterfront Hotel Johor Malaysia Mahkota Hotel Melaka Malaysia\""",,2,2,新加坡南洋大學全球校友會,Global Reunion of Nanyang University,新加坡南洋大學全球校友會,Global Reunion of Nanyang University,,,,,,,,,,,1 小時 30 分鐘,1 hr 30 mins,,,廖春慧女士,Surianty Liu Chun Wai,,,,,,,,,,,2015-05-05,2015-05-05,n,舞蹈,東方舞,非本地製作,,,,海外演出,.,.,.,.,.,.,.,.,indoor,2014-09-06,2014-09-08,免費,,"馬來西亞新山臨海成功大酒店及馬來西亞馬六甲皇冠酒店
","\""Berjaya Waterfront Hotel Johor Malaysia Mahkota Hotel Melaka Malaysia\""
",
3-2674,印尼香港聯合教會聖誕歌舞匯演,,東南亞民族舞,,演出,Performance,,,演出,,,,12/9/14,2014-12-09,2014/12/09,2014/12/09,花園街體育館,"Fa Yuen Street Stadium, Mongkok",,1,1,印尼香港聯合教會,,印尼香港聯合教會,,,,,,20,20,1000,1000,,,1 小時 30 分鐘,1 hr 30 mins,廖春慧女士,Surianty Liu Chun Wai,廖春慧女士,Surianty Liu Chun Wai,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,東方舞,本地製作,,,,,.,.,.,.,.,.,.,.,indoor,2014-12-09,,免費,,"花園街體育館
","Fa Yuen Street Stadium, Mongkok
",
3-2675,「身體 ‧ 新睇法」現代舞培訓計劃,“Body‧New Expression” Modern Dance Animateur Scheme,,,演出,Performance,,,演出,Performance,,,,0000-00-00,2014/09-2015/07/12,2014/09-2015/07/12,CCDC舞蹈中心賽馬會舞蹈小劇場、葵青劇院黑盒劇場及演藝廳,"CCDC Dance Centre, Jockey Club Dance Theatre; Kwai Tsing Theatre, Auditorium & Black Box Theatre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,城市當代舞蹈團,City Contemporary Dance Company,,,,,,,,,,,,,,,,,,,,,,,,,"舞蹈導賞演出  2014/09-2014/10  舞蹈培訓工作坊  2014/10-2015/07  大型舞蹈工作坊/講座  2014/10-2015/07 專業舞蹈演出欣賞及導賞  2014/12, 2015/04  舞蹈日營  2015/02/24 小劇場導賞及演出欣賞  2015/01,04  舞蹈評賞 Dance Critique  2014/12/05-06 大型結業演出「","Introductory Dance Performance 2014/09-2014/10 Dance Workshops 2014/10-2015/07 Large-scale Dance Workshop/Talk 2014/10-2015/07 Dance Appreciation 2014/12, 2015/04 Dance Day Camp 2015/02/24 Guided",2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,學校藝術培訓計劃,School Arts Animateur Scheme,2014/15,2014/15,2014/15年度學校藝術培訓計劃,2014/15 School Arts Animateur Scheme,indoor,2015-07-12,Invalid date,免費,,"CCDC舞蹈中心賽馬會舞蹈小劇場
葵青劇院黑盒劇場及演藝廳
","CCDC Dance Centre, Jockey Club Dance Theatre; Kwai Tsing Theatre, Auditorium & Black Box Theatre
",
3-2676,「創造我們的舞蹈」現代舞培訓計劃,“Creative Choreography” Modern Dance Animateur Scheme,,,演出,Performance,,,演出,Performance,學校藝術培訓計劃,,,0000-00-00,2012/09-2013/07/14,2012/09-2013/07/14,CCDC 舞蹈中心、葵青劇院演藝廳,"CCDC Dance Centre; Auditorium, Kwai Tsing Theatre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,城市當代舞蹈團,City Contemporary Dance Company,,,,,,,,,,,,,,,,,,,,,,,,,舞蹈導賞演出  2012/09-2012/10  舞蹈培訓工作坊  2012/10-2013/07  大型舞蹈工作坊/講座  2012/10-2013/06 專業舞蹈演出欣賞及導賞  2013/04/27  舞蹈日營 Dance Day Camp  2013/02/15 小劇場導賞及演出欣賞  2013/04/06  舞蹈評賞 Dance Critique  2013/05/03 大,"Introductory Dance Performance  2012/09-2012/10 Dance Workshops  2012/10-2013/07 \""Large-scale Dance Workshop/ Talk\""  2012/10-2013/06 Dance Appreciation  2013/04/27 Dance Day Camp  2013/02/15 ",2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,學校藝術培訓計劃,School Arts Animateur Scheme,2012/13,2012/13,2012/13年度學校藝術培訓計劃,2012/13 School Arts Animateur Scheme,indoor,2013-07-14,Invalid date,免費,,"CCDC舞蹈中心
葵青劇院演藝廳
","CCDC Dance Centre; Kwai Tsing Theatre, Auditorium
",
3-2677,城市當代舞蹈團《動靜》演前評賞暨演出,City Contemporary Dance Company “In-between” Performance cum Pre-performance Appreciation Session,現代舞,Modern,演出,Performance,,,演出,,高中生藝術新體驗計劃,,9/27/14,2014-09-27,2014/09/27,2014/09/27,香港文化中心劇場,"Studio Theatre, Hong Kong Cultural Centre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,城市當代舞蹈團,City Contemporary Dance Company,,,"$144 (教師), $70 (學生)","$144 (Teachers), $70 (Students)",,,,,,,1 小時 30 分鐘,1 hr 30 mins,,Willy Tsao,,Peggy Lam/ Shirley Lok/Nguyen Ngoc Anh,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2014/15,2014/15,2014/15年度高中生藝術新體驗計劃,2014/15 Arts Experience Scheme for Senior Secondary Students,indoor,2014-09-27,,70,144,"香港文化中心劇場
","Hong Kong Cultural Centre, Studio Theatre
",學生
3-2678,全劇場多媒體舞蹈劇場《忘靈之境》演前工作坊及演出 2013/14,All Theatre Art Association Multimedia Dance Theatre production “The Spiral of Life” Pre-performance Workshop & Performance 2013/14,,,演出,Performance,,,演出,,高中生藝術新體驗計劃,,9/27/13,2013-09-27,2013/09/27,2013/09/27,西灣河文娛中心劇院,"Theatre, Sai Wan Ho Civic Centre",,6,6,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,全劇場,All Theatre Art Association,,,$40,$40,,,,,,,2 小時,2 hrs,,Hoi Chiu,,,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,東方舞、古典印度舞、峇里島特色舞蹈,本地製作,,https://www.lcsd.gov.hk/CE/CulturalService/ab/tc/aes1314_02.php,,https://www.lcsd.gov.hk/CE/CulturalService/ab/tc/aes1314_02.php,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2013/14,2013/14,2013/14年度高中生藝術新體驗計劃,2013/14 Arts Experience Scheme for Senior Secondary Students,both,2013-09-27,,40,,"西灣河文娛中心劇院
","Theatre, Sai Wan Ho Civic Centre
",
3-2679,城市當代舞蹈團《尋找大觀園》演出暨演後評賞,City Contemporary Dance Company “In Search of the Grand View Garden” Performance cum Appreciation Session,現代舞,Modern,演出,Performance,,,演出,,高中生藝術新體驗計劃,,12/6/13,2013-12-06,2013/12/06,2013/12/06,葵青劇院演藝廳,"Auditorium, Kwai Tsing Theatre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,城市當代舞蹈團,City Contemporary Dance Company,,,"$144 (教師), $70 (學生)","$144 (Teachers), $70 (Students)",,,,,,,1 小時 30 分鐘,1 hr 30 mins,,Willy Tsao,,Willy Tsao,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2013/14,2013/14,2013/14年度高中生藝術新體驗計劃,2013/14 Arts Experience Scheme for Senior Secondary Students,indoor,2013-12-06,,70,144,"葵青劇院演藝廳
","Kwai Tsing Theatre, Auditorium
",學生
3-2680,多空間《冇關係》演前講座及演出暨演後藝人談 2012/13,Y-Space “None of Your Business” Pre-performance Talk and Performance cum Meet-the-Artists Session 2012/13,現代舞,Modern,演出,Performance,,,演出,,高中生藝術新體驗計劃,,3/7/13,2013-03-07,2013/03/07-08,2013/03/07-08,沙田大會堂文娛廳,"Cultural Activities Hall, Sha Tin Town Hall",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,多空間,Y-Space,,,$40,$40,,,,,,,,,馬才和,Victor Choi-wo MA,馬才和、 嚴明然,"Victor MA, Mandy YIM",,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,3-1602 and 3-2680 are duplicated: 3-2503為公開演出；3-1602及3-2680均為學校場次，3-1602票價有誤,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2012/13,2012/13,2012/13年度高中生藝術新體驗計劃,2012/13 Arts Experience Scheme for Senior Secondary Students,indoor,2013-03-07,2013-03-08,40,,"沙田大會堂文娛廳
","Sha Tin Town Hall, Cultural Activities Hall
",
3-2681,妙思舞動《舞、自由國度》演前講座及舞蹈劇場演出 2014/15,Muse Motion “The Neverland” Pre-performance Talk and Dance Theatre Performance,現代舞,Modern,演出,Performance,,,演出,,高中生藝術新體驗計劃,,11/6/14,2014-11-06,2014/11/06-07,2014/11/06-07,香港兆基創意書院多媒體劇場,"Multi-Media Theatre, HKICC Lee Shau Kee School of Creativity",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,妙思舞動,Muse Motion,,,$40,$40,,,,,,,1 小時 30 分鐘,1 hr 30 mins,,Allen Lam,,Allen Lam,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,本地製作,,,,,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2014/15,2014/15,2014/15年度高中生藝術新體驗計劃,2014/15 Arts Experience Scheme for Senior Secondary Students,indoor,2014-11-06,2014-11-07,40,,"香港兆基創意書院多媒體劇場
","Multi-Media Theatre, HKICC Lee Shau Kee School of Creativity
",
3-2682,陶身體劇場《5》演前講座及舞蹈劇場演出 2014/15（「新視野藝術節2014」),"TAO Dance Theater 5 Pre-performance Talk and Dance Theatre Performance \""New Vision Arts Festival 2014”",,,演出,Performance,,,演出,,,,10/30/14,2014-10-30,2014/10/30,2014/10/30,香港文化中心劇場,"Studio Theatre, Hong Kong Cultural Centre",,,,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,陶身體劇場,TAO Dance Theater,,,$50,$50,,,,,,,1 小時 30 分鐘,1 hr 30 mins,陶冶,,陶冶,,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,現代舞／當代舞,非本地製作,,https://www.lcsd.gov.hk/CE/CulturalService/ab/tc/aes1415_07.php,,https://www.lcsd.gov.hk/CE/CulturalService/ab/tc/aes1415_07.php,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2014/15,2014/15,2014/15年度高中生藝術新體驗計劃,2014/15 Arts Experience Scheme for Senior Secondary Students,indoor,2014-10-30,,50,,"香港文化中心劇場
","Hong Kong Cultural Centre, Studio Theatre
",
3-2683,羅馬尼亞吉卜賽舞蹈劇場演前講座及演出 2013/14 (「世界文化藝術節2013─東歐芳華」),Romafest Gypsy  Dance Theatre (Romania),西方民族舞,Foreign Folk,演出,Performance,,,演出,,,,10/11/13,2013-10-11,2013/10/11,2013/10/11,沙田大會堂演奏廳,"Auditorium, Shatin Town Hall",,1,1,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,羅馬尼亞吉卜賽舞蹈劇場,Romafest Gypsy Dance Theatre (Romania),,,$50,$50,,,,,,,1 小時 15 分鐘,1 hr 15 mins,,,,,,,,,,,,,,,2015-05-05,2015-05-05,y,舞蹈,西方民族舞、羅馬尼亞吉卜賽,非本地製作,,,,,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2013/14,2013/14,2013/14年度高中生藝術新體驗計劃,2013/14 Arts Experience Scheme for Senior Secondary Students,indoor,2013-10-11,,50,,"沙田大會堂演奏廳
","Auditorium, Sha Tin Town Hall
",
3-2684,香港舞蹈團新編大型舞劇《花木蘭》演出暨演後藝人談,Hong Kong Dance Company Folklore Dance Drama “The Legend of Mulan” Performance cum Post-performance Meet-the-Artists Session,中國舞,Chinese,演出,Performance,,,演出,,高中生藝術新體驗計劃,,11/23/13,2013-11-23,2013/11/23,2013/11/23,香港文化中心大劇院,"Grand Theatre, Hong Kong Cultural Centre",,1,1,康樂及文化事務署 — 觀眾拓展辦事處,Leisure and Cultural Services Department - Audience Building,香港舞蹈團,Hong Kong Dance Company,,,"$150, $120, $90(學生)/ $ 300, $240, $180 (老師)","$150, $120, $90(Students) / $ 300, $240, $180 (Teachers)",,,,,,,1 小時 30 分鐘,1 hr 30 mins,楊雲濤,Yang Yun Tao,,,,,,,,,,,,,0000-00-00,0000-00-00,y,舞蹈,中國舞、舞劇,本地製作,,,,,藝術計劃,Arts Scheme,高中生藝術新體驗計劃,Arts Experience Scheme for Senior Secondary Students,2013/14,2013/14,2013/14年度高中生藝術新體驗計劃,2013/14 Arts Experience Scheme for Senior Secondary Students,indoor,2013-11-23,,90,240,"香港文化中心大劇院
","Grand Hong Kong Cultural Centre, Studio Theatre
","學生,老師"
