Year,Newly constructed id for migration,blank,1=巡迴展,location_en,location_tc,district_en,district_tc,venue_en,venue_tc,New_venue_en,New_venue_tc,site/展區簡稱,exh_venue/展場名稱,media1_en,media1_tc,media2_en,media2_tc,title_en,title_tc,title_combine,subtitle_en,subtitle_tc,start_date (dd/mm/yyyy),end_date (dd/mm/yyyy),Start_Year/首展年份,Start_Month/首展月份,permanent_exh/常設展,organizer_en,organizer_tc,co_organizer_en,co_organizer_tc,curator_en,curator_tc,participant_en,participant_tc,remark_en,remark_tc,count_exh/數量,site_count/展區數量,site_recode,space/活化空間,Media1 Code,Media2 Code,media_code/兩種媒介或以上,Venue_to_count,Venue_type_exh_count,Space_type_exh_count,Date to count,Count_exh = Date to count?,actual_exh_days/實際展期天,count_exh_day/年度展期天,adc_remarks,adc_remarks_date,,,,,,,,,,,,,,,,,,,,,,,Remarks,Remarks,Reference link,indoor/outdoor/both
1314,13141347,,0,Local,本地,,,Cultural Centre Foyer Exhibition Area,文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Areas,Children Art,兒童藝術,n.a.,n.a.,The 1st Hong Kong Contemporary Children's Art Exhibition,第一屆當代香港兒童藝術展,n.a.,n.a.,n.a.,20/09/2013,23/09/2013,2013 ,9 ,0 ,n.a.,今日藝術協會,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,4 ,,,,,,1,4,,115 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141349,,0,Local,本地,,,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK - campus,Photography,攝影,n.a.,n.a.,"""Shooting - My 365 Project""",胡雪婷攝影作品展,n.a.,n.a.,n.a.,16/09/2013,27/09/2013,2013 ,9 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,2 ,88 ,,,0,1 ,1 ,,1 ,,12 ,,,,,,2,3,,11 ,0 ,12 ,0 ,12 ,1 ,1 ,12 ,,,,,,,,,,,,,indoor
1314,13141350,,0,Local,本地,,,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong, Sha Tin, New Territories",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK - campus,Painting,繪畫,n.a.,n.a.,Watercolor exhibition of Dai Kai Chee on CU Landscape,水色交融 情感意象 - 戴繼志中大校園景色作品展,n.a.,n.a.,n.a.,30/11/2013,13/12/2013,2013 ,11 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Dai Kai Chee,戴繼志,,,1 ,1 ,2 ,88 ,,,0,1 ,1 ,,1 ,,14 ,,,,,主辦單位資料顯示展期為30/11/2013至13/12/2013，見http://www.lib.cuhk.edu.hk/tc/about/news/nal-watercolor,3,2,,12 ,0 ,14 ,0 ,14 ,1 ,1 ,14 ,,,,,,,,,,,,,indoor
1314,13141351,,0,Local,本地,,,The Gallery of Hong Kong Art School (10/F of Hong Kong Arts Centre),香港藝術學院藝廊（香港藝術中心十樓）,,,HKAC,White Tube,Painting,繪畫,n.a.,n.a.,Name the Untitled Time,名想,n.a.,n.a.,n.a.,11/01/2014,07/02/2014,2014 ,1 ,0 ,The Gallery of Hong Kong Art School,香港藝術學院藝廊,n.a.,n.a.,n.a.,n.a.,Hung Po Po,洪寶寶,"once you name it, it dies
a circle... a cycle...

Hung Po Po, student of the Hong Kong Art School's Bachelor of Arts (Fine Art) programme, would like to express her views on thinking through her paintings in the upcoming exhibition. ","名想，意思是為那段思考的時間起名，當努力回想剛剛在想甚麼的時候，其實剛剛的那段時間便已悄悄溜走，己成過去，回頭的只是一種想念。
無意溜走；忽然想起；設法投入；不行；起了名字；已死；又是一個圓。 香港藝術學院藝術文學士課程學生─ 洪寶寶，於展覽透過一幅幅畫作，分享她對思考的看法。",1 ,1 ,4 ,88 ,,,0,1 ,1 ,,1 ,,28 ,,,,,,5,1,,8 ,0 ,28 ,0 ,28 ,1 ,1 ,28 ,,,,,,,,,,,,,indoor
1314,13141352,,0,Local,本地,,,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong, Sha Tin, New Territories",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK - campus,Mixed Media and Installation,混合媒介及裝置,Painting,繪畫, It's hard to say,說來難盡,n.a.,n.a.,n.a.,16/12/2013,03/01/2014,2013 ,12 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,陳世樂,,,1 ,1 ,2 ,88 ,,,1,1,1,,1,,19 ,,,,,http://www.pixelbread.hk/content/13-11-27-13781,3,4,,13 ,0 ,19 ,0 ,19 ,1,1,19 ,,,,,,,,,,,,,indoor
1314,13141353,,0,Local,本地,,,The Gallery of Hong Kong Art School (10/F of Hong Kong Arts Centre),香港藝術學院藝廊（香港藝術中心十樓）,,,HKAC,White Tube,Mixed Media and Installation,混合媒介及裝置,n.a.,n.a.,尋常,尋常,n.a.,n.a.,n.a.,16/02/2014,05/03/2014,2014 ,2 ,0 ,The Gallery of Hong Kong Art School,香港藝術學院藝廊,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"Under the rapid transformation of our society, local crafts and craftsmen gradually vanished from our sight. Ordinary crafts become extraordinary. Students of the Hong Kong Art School's Higher Diploma in Applied and Media Arts programme and students of the Lingnan University's Department of Cultural Studies have learned the techniques and steps of crafts making from local craftsmen. They would like to represent the value, the meaning and possibilities of local crafts through their artworks in the upcoming exhibition. ","工藝本是尋常事，只是在時代的巨輪下，工藝和工匠似乎從我們的視線中消失。當「尋常」變得不尋常，我們就只得尋它。我們尋見工藝，嚐它，也嘗它，希望它常在。
香港藝術學院應用及媒體藝術高級文憑的同學及嶺南大學文化研究系同學從工匠身上認識了工藝的基本技巧和工序。他們希望透過自己的作品，於展覽再現工藝的價值、意義和可能性，作為對工藝的回應。",1 ,1 ,4 ,88 ,,,1,1 ,1 ,,1 ,,18 ,,,,,,3,8,,9 ,0 ,18 ,0 ,18 ,1 ,1 ,18 ,,,,,,,,,,,,,indoor
1314,13141354,,0,Local,本地,,,"Exhibition Gallery 2-5, Hong Kong Central Library",香港中央圖書館展覽館2-5,,,LIB,Hong Kong Central Library Exhibition Gallery,"Chinese Painting, Calligraphy and Seal Carving ",書畫篆刻,n.a.,n.a.,Calligraphy Exhibition,中國書協香港分會書法展覽,n.a.,n.a.,n.a.,10/12/2013,13/12/2013,2013 ,12 ,0 ,n.a.,中國書協香港分會,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,4 ,1 ,88 ,,,0,1 ,1 ,,1 ,,4 ,,,,,,1,1,,84 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141356,,0,Local,本地,,,"Exhibition Gallery 4-5, Hong Kong Central Library",香港中央圖書館展覽館4-5,,,LIB,Hong Kong Central Library Exhibition Gallery,Painting,繪畫,n.a.,n.a.,Painting Exhibiton,港水港墨－香港水墨畫家中國西北寫生展,n.a.,n.a.,n.a.,01/07/2013,04/07/2013,2013 ,7 ,0 ,n.a.,國際書畫收藏家藝術交流協會、當代水墨香港學會,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,2 ,1 ,88 ,,,0,1 ,1 ,,1 ,,4 ,,,,,,1,8,,85 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141358,,0,Local,本地,,,"4-5/F, Pao Galleries, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",灣仔港灣道2號香港藝術中心四至五樓包氏畫廊,,,HKAC,The Pao Galleries,Mixed Art-forms,綜合展,n.a.,n.a.,“Hanart 100: Idiosyncrasies” Exhibition I  ,《漢雅一百：偏好》展覽一,n.a.,n.a.,n.a.,17/01/2014,03/02/2014,2014 ,1 ,0 ,"Hanart TZ Gallery, Hong Kong Arts Centre ",香港藝術中心、漢雅軒,n.a.,n.a.,"Johnson Chang, Gao Shiming",張頌仁、高士明,n.a.,于右任、陳福善、劉國松、許江、周春芽、毛旭輝、隋建國、王廣義、張曉剛、方力鈞、曾梵志、曾灶財、王無邪等,,,1 ,2 ,4 ,88 ,,,1,1 ,1 ,,1 ,,18 ,,,,,,3,4,,18 ,0 ,18 ,0 ,18 ,1 ,1 ,18 ,,,,,,,,,,,,,indoor
1314,13141359,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Ceramics,陶藝,n.a.,n.a.,Joy in Clay,淘陶樂,n.a.,n.a.,n.a.,17/04/2013,21/04/2013,2013 ,4 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,5 ,,,,,,1,5,,34 ,0 ,5 ,0 ,5 ,1 ,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141360,,0,Local,本地,,,"4/F, Pao Galleries, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",灣仔港灣道2號香港藝術中心四樓包氏畫廊,,,HKAC,The Pao Galleries,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,n.a.,n.a.,n.a.,吳羊璧書法情展覽,n.a.,n.a.,n.a.,06/02/2014,09/02/2014,2014 ,2 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,88 ,,,0,1 ,1,,1 ,,4 ,,,,,,1,1,,19 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141361,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,Arnold Yu & Students' Paintings,活在畫中6 ,n.a.,n.a.,n.a.,24/04/2013,29/04/2013,2013 ,4 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1,1,,1,,6 ,,,,,,1,5,,35 ,0 ,6 ,0 ,6 ,1,1,6 ,,,,,,,,,,,,,indoor
1314,13141362,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Prints,版畫,n.a.,n.a.,n.a.,版畫跨界,n.a.,n.a.,n.a.,01/05/2013,06/05/2013,2013 ,5 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,6 ,,,,,,1,2,,36 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141363,,0,Local,本地,,,"3/F, Comix Home Base, 7 Mallory Street, Wanchai",灣仔茂蘿街七號動漫基地三樓,,,CHB,Comix Home Base,Painting,繪畫,n.a.,n.a.,DEAR GOD,n.a.,n.a.,n.a.,n.a.,15/03/2014,25/03/2014,2014 ,3 ,0 ,"Stephen Cheng,  The Empty Gallery",鄭成然、The Empty Gallery,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,0,1 ,1 ,,1 ,,11 ,,,,,,2,4,,4 ,0 ,11 ,0 ,11 ,1,1 ,11 ,,,,,,,,,,,,,indoor
1314,13141364,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,My Childhood,我的童年,n.a.,n.a.,n.a.,08/05/2013,11/05/2013,2013 ,5 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Mon Kwan,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,4 ,,,,,,1,4,,37 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141365,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Others,其他,n.a.,n.a.,X_X,某_某,n.a.,n.a.,n.a.,12/05/2013,17/05/2013,2013 ,5 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,6 ,,,,,,1,7,,38 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141366,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Mixed Art-forms,綜合展,n.a.,n.a.,n.a.,釋放.藝民集,n.a.,n.a.,n.a.,02/06/2013,06/06/2013,2013 ,6 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,1,1 ,1 ,,1 ,,5 ,,,,,,1,8,,39 ,0 ,5 ,0 ,5 ,1 ,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141367,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,n.a.,n.a.,"Sichuan Famous Artists ZHANG JI YU Oil Painting and CHENG ZE 
WEN Chinese Ink Creative Concept Art Exhibition",四川名畫家張繼渝油畫、成澤文意象水墨畫展,n.a.,n.a.,n.a.,17/07/2013,24/07/2013,2013 ,7 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,8 ,,,,,,2,8,,40 ,0 ,8 ,0 ,8 ,1 ,1 ,8 ,,,,,,,,,,,,,indoor
1314,13141368,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,n.a.,n.a.,n.a.,郁南縣書畫家協會成立三十週年作品展,n.a.,n.a.,n.a.,25/07/2013,29/07/2013,2013 ,7 ,0 ,n.a.,香港中國畫學研究會,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1,,1 ,,5 ,,,,,,1,5,,41 ,0 ,5 ,0 ,5 ,1,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141369,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,Exhibition of Wong Wing Cheong and His Students' Art Works,黃永暢師生畫展,n.a.,n.a.,n.a.,31/07/2013,08/08/2013,2013 ,7 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,9 ,,,,,,2,4,,42 ,0 ,9 ,0 ,9 ,1 ,1 ,9 ,,,,,,,,,,,,,indoor
1314,13141370,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Mixed Art-forms,綜合展,n.a.,n.a.,"The Reunion at Eden — Art presents by Judith Lui 
and Mari Liew",團圓園 — 呂慧珠 劉毓霖作品聯展,n.a.,n.a.,n.a.,21/08/2013,26/08/2013,2013 ,8 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Judith Lui and Mari Liew,呂慧珠、劉毓霖,,,1 ,1 ,1 ,88 ,,,1,1 ,1 ,,1 ,,6 ,,,,,,1,8,,43 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141371,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,Barbarian 2013,野蠻人2013,n.a.,n.a.,n.a.,08/09/2013,12/09/2013,2013 ,9 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,5 ,,,,,,1,3,,44 ,0 ,5 ,0 ,5 ,1 ,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141372,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,Unknown Universe - Paintings from Winnie Hui (Hong Kong) and Wolfgang Sobol (Germany),靜看荒天 — 許建生與 Wolfgang Sobol 聯展,n.a.,n.a.,n.a.,02/10/2013,07/10/2013,2013 ,10 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"Wolfgang Sobol (Thuringia, Germany) and Winnie Hui (Hong Kong)",許建生、Wolfgang Sobol,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,6 ,,,,,,1,1,,45 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141373,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,n.a.,n.a.,Dream of Butterfly Destiny,蝴蝶緣畫展 — 吳承章,n.a.,n.a.,n.a.,09/10/2013,14/10/2013,2013 ,10 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Ng Seng-cheong,吳承章,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,6 ,,,,,,1,4,,46 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141374,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,Mixed Media and Installation,混合媒介及裝置,n.a.,時．身．筆．定 — 身體視覺空間實驗展,n.a.,n.a.,n.a.,26/10/2013,27/10/2013,2013 ,10 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Thomas Yuen,Thomas Yuen,,,1 ,1 ,1 ,88 ,,,1,1 ,1,,1 ,,2 ,,,,,,1,8,,47 ,0 ,2 ,0 ,2 ,1,1 ,2 ,,,,,,,,,,,,,indoor
1314,13141375,,0,Local,本地,,,"Exhibition Hall, Hong Kong Visual Arts Centre",香港視覺藝術中心展覽廳,,,VA,Hong Kong Visual Art Centre Exhibition Hall,Painting,繪畫,Mixed Art-forms,綜合展,The 17th Member Exhibition of 「覺藝美術學會」,覺藝美術學會第十七屆會員作品展,n.a.,n.a.,n.a.,08/12/2013,12/12/2013,2013 ,12 ,0 ,n.a.,覺藝美術學會,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,1 ,88 ,,,1,1 ,1 ,,1 ,,5 ,,,,,,1,4,,48 ,0 ,5 ,0 ,5 ,1 ,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141376,,0,Local,本地,,,"Hall 5G, Hong Kong Convention and Exhibition Centre",香港會議展覽中心Hall 5G ,,,VA,Hong Kong Convention And Exhibition Centre,Others,其他,n.a.,n.a.,「和諧盛世　藝術輝煌──『一代極品』猛獁牙雕香港藝術展」,「和諧盛世　藝術輝煌──『一代極品』猛獁牙雕香港藝術展」,n.a.,n.a.,n.a.,06/11/2013,08/11/2013,2013 ,11 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,朱忠盛,朱忠盛,,,1 ,1 ,1 ,88 ,,,0,1 ,1 ,,1 ,,3 ,,,,,,1,4,,4 ,0 ,3 ,0 ,3 ,1 ,1 ,3 ,,,,,,,,,,,,,indoor
1314,13141377,,0,Local,本地,,,"3/F, Comix Home Base, 7 Mallory Street, Wanchai",灣仔茂蘿街七號動漫基地三樓,,,CHB,Comix Home Base,Mixed Art-forms,綜合展,n.a.,n.a.,Hong Kong Characters Street Exhibition,香港原創“公仔”街,n.a.,n.a.,n.a.,10/01/2014,12/01/2014,2014 ,1 ,0 ,Hong Kong Trade Development Council,香港貿易發展局,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,1,1 ,1 ,,1 ,,3 ,,,,,,1,2,,5 ,0 ,3 ,0 ,3 ,1 ,1 ,3 ,,,,,,,,,,,,,indoor
1314,13141378,,0,Local,本地,,,"3/F, Comix Home Base, 7 Mallory Street, Wanchai",灣仔茂蘿街七號動漫基地三樓,,,CHB,Comix Home Base,Painting,繪畫,n.a.,n.a.,Comix Ensemble – Selected Works by Local Comics Artists and Animators,動漫大本營──本地動漫作品精選,n.a.,n.a.,n.a.,16/01/2014,09/03/2014,2014 ,1 ,0 ,Comix Home Base,動漫基地,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,0,1 ,1 ,,1 ,,53 ,,,,,,8,2,,6 ,0 ,53 ,0 ,53 ,1 ,1 ,53 ,,,,,,,,,,,,,indoor
1314,13141379,,0,Local,本地,,,Lingnan University Leung Fong Oi Wan Art Gallery,梁方靄雲藝術廊,,,SCH,LU - Leung Fong Oi Wan Art Gallery,Mixed Art-forms,綜合展,n.a.,n.a.,Points of View,角度,n.a.,n.a.,n.a.,17/04/2013,19/04/2013,2013 ,4 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,展出學生在「西方 藝術－從浪漫主義到現代主義」、「當代繪畫」及「理解繪畫」課程成品,1 ,1 ,2 ,88 ,,,1,1 ,1 ,,1 ,,3 ,,,,,,1,5,,1 ,1 ,3 ,0 ,3 ,1 ,1 ,3 ,,,,,,,,,,,,,indoor
1314,13141380,,0,Local,本地,,,"4/F, Pao Galleries, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",灣仔港灣道2號香港藝術中心四樓包氏畫廊,,,HKAC,The Pao Galleries,Mixed Art-forms,綜合展,n.a.,n.a.,Aisha Khalid & Imran Qureshi,n.a.,n.a.,n.a.,n.a.,15/02/2014,27/02/2014,2014 ,2 ,0 ,Gandhara Art,(請參閱英文版本),n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,88 ,,,1,1 ,1 ,,1 ,,13 ,,,,,,2,99,,20 ,0 ,13 ,0 ,13 ,1 ,1 ,13 ,,,,,,,,,,,,,indoor
1314,13141381,,0,Local,本地,,,Lingnan University Leung Fong Oi Wan Art Gallery,梁方靄雲藝術廊,,,SCH,LU - Leung Fong Oi Wan Art Gallery,Mixed Art-forms,綜合展,n.a.,n.a.,Creativity Engage!,創作無障礙,n.a.,n.a.,n.a.,22/05/2013,27/05/2013,2013 ,5 ,0 ,n.a.,"羅淑敏博士, 東華三院屯門綜合服務中心",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,展出一群有特殊學習需要學生的作品,1 ,1 ,2 ,88 ,,,1,1 ,1 ,,1 ,,6 ,,,,,,1,2,,2 ,0 ,6 ,0 ,6 ,1 ,1 ,6 ,,,,,,,,,,,,,indoor
1314,13141382,,0,Local,本地,,,"5/F, Pao Galleries, Hong Kong Arts Centre, 2 Harbour Road, Wan Chai, Hong Kong",灣仔港灣道2號香港藝術中心五樓包氏畫廊,,,HKAC,The Pao Galleries,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,Mixed Media and Installation ,混合媒介及裝置,Interdependence—Art of Chiu Wai Yee,「互為緣起」趙慧儀作品展,n.a.,n.a.,n.a.,21/02/2014,27/02/2014,2014 ,2 ,0 ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Chiu Wai Yee,趙慧儀,,,1 ,1 ,4 ,88 ,,,1,1 ,1,,1 ,,7 ,,,,,,2,99,,21 ,0 ,7 ,0 ,7 ,1 ,1 ,7 ,,,,,,,,,,,,,indoor
1314,13141384,,0,Local,本地,,,Jockey Club Creative Arts Centre L1 Gallery,賽馬會創意藝術中心L1藝廊,,,JCCAC,L1 Gallery,Others,其他,n.a.,n.a.,n.a.,兒童藝術聯展2013—童創藝力顯真我,n.a.,n.a.,n.a.,19/04/2013,21/04/2013,2013 ,4 ,0 ,n.a.,香港基督教服務處,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,0,1 ,1 ,,1 ,,3 ,,,,,,1,4,,13 ,0 ,3 ,0 ,3 ,1 ,1 ,3 ,,,,,,,,,,,,,indoor
1314,13141385,,0,Local,本地,,,"Jockey Club Creative Arts Centre L0, L1 Gallery, Central Courtyard",賽馬會創意藝術中心L0藝廊、L1藝廊及中央庭園 ,,,JCCAC,multi,Others,其他,n.a.,n.a.,n.a.,「我的故事.我的家」-社區藝術參與計劃,n.a.,n.a.,n.a.,25/04/2013,29/04/2013,2013 ,4 ,0 ,n.a.,香港神託會生命教育計劃,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,3 ,4 ,6 ,,,0,1 ,1 ,,1 ,,5 ,,,,,,1,4,,12 ,0 ,5 ,0 ,5 ,1 ,1 ,5 ,,,,,,,,,,,,,indoor
1314,13141386,,0,Local,本地,,,"Jockey Club Creative Arts Centre L0, L1 Gallery",賽馬會創意藝術中心L0藝廊、L1藝廊,,,JCCAC,multi,Others,其他,n.a.,n.a.,The Zen of Henry Chan,法界,n.a.,n.a.,n.a.,25/05/2013,28/05/2013,2013 ,5 ,0 ,n.a.,魚竇 法興工作室,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,2 ,4 ,6 ,,,0,1 ,1 ,,1 ,,4 ,,,,,,1,1,,13 ,0 ,4 ,0 ,4 ,1 ,1 ,4 ,,,,,,,,,,,,,indoor
1314,13141387,,0,Local,本地,,,Jockey Club Creative Arts Centre L0 Gallery,賽馬會創意藝術中心L0藝廊,,,JCCAC,L0 Gallery,Others,其他,n.a.,n.a.,n.a.,「愛在深水埗」藝術創作展,n.a.,n.a.,n.a.,28/06/2013,29/06/2013,2013 ,6 ,0 ,n.a.,W-Studio、陳樹渠紀念中學,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,0,1 ,1 ,,1 ,,2 ,,,,,,1,1,,13 ,0 ,2 ,0 ,2 ,1 ,1 ,2 ,,,,,,,,,,,,,indoor
1314,13141388,,0,Local,本地,,,Jockey Club Creative Arts Centre L0 Gallery,賽馬會創意藝術中心L0藝廊,,,JCCAC,L0 Gallery,Ceramics,陶藝,n.a.,n.a.,Talents for ceramics,同「陶」展才能,n.a.,n.a.,n.a.,22/08/2013,23/08/2013,2013 ,8 ,0 ,n.a.,香港傷健協會新界傷健中心,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,1 ,1 ,4 ,6 ,,,0,1 ,1 ,,1 ,,2 ,,,,,,1,1,,14 ,0 ,2 ,0 ,2 ,1 ,1 ,2 ,,,,,,,,,,,,,indoor
